index,url,yt_url,title
149,0149-large.html,https://www.youtube.com/watch?v=iqBh7G4uDR8,"Diana Walsh Pasulka: Aliens, Technology, Religion & the Nature of Belief | Lex Fridman Podcast #149"
150,0150-large.html,https://www.youtube.com/watch?v=uykM3NhJbso,"Michael Malice: The White Pill, Freedom, Hope, and Happiness Amidst Chaos | Lex Fridman Podcast #150"
151,0151-large.html,https://www.youtube.com/watch?v=yTWa-Z1UQwU,Dan Kokotov: Speech Recognition with AI and Humans | Lex Fridman Podcast #151
152,0152-large.html,https://www.youtube.com/watch?v=pRzelZlKl7E,"Dan Gable: Olympic Wrestling, Mental Toughness & the Making of Champions | Lex Fridman Podcast #152"
153,0153-large.html,https://www.youtube.com/watch?v=I51DuprOb0o,"Dmitry Korkin: Evolution of Proteins, Viruses, Life, and AI | Lex Fridman Podcast #153"
154,0154-large.html,https://www.youtube.com/watch?v=plcc6E-E1uU,"Avi Loeb: Aliens, Black Holes, and the Mystery of the Oumuamua | Lex Fridman Podcast #154"
155,0155-large.html,https://www.youtube.com/watch?v=RL4j4KPwNGM,Max Tegmark: AI and Physics | Lex Fridman Podcast #155
156,0156-large.html,https://www.youtube.com/watch?v=8wYZjOzfTUk,"Tim Dillon: Comedy, Power, Conspiracy Theories, and Freedom | Lex Fridman Podcast #156"
157,0157-large.html,https://www.youtube.com/watch?v=CejJ2aVRUE8,Natalya Bailey: Rocket Engines and Electric Spacecraft Propulsion | Lex Fridman Podcast #157
158,0158-large.html,https://www.youtube.com/watch?v=QSPtSNqUCUw,Zev Weinstein: The Next Generation of Big Ideas and Brave Minds | Lex Fridman Podcast #158
159,0159-large.html,https://www.youtube.com/watch?v=ziQSpuST6Es,"Richard Craib: WallStreetBets, Numerai, and the Future of Stock Trading | Lex Fridman Podcast #159"
161,0161-large.html,https://www.youtube.com/watch?v=d2bYwYxqJCM,"Jason Calacanis: Startups, Angel Investing, Capitalism, and Friendship | Lex Fridman Podcast #161"
162,0162-large.html,https://www.youtube.com/watch?v=G4hL5Om4IJ4,"Jim Keller: The Future of Computing, AI, Life, and Consciousness | Lex Fridman Podcast #162"
163,0163-large.html,https://www.youtube.com/watch?v=ifX_JnBfxTY,"Eric Weinstein: Difficult Conversations, Freedom of Speech, and Physics | Lex Fridman Podcast #163"
165,0165-large.html,https://www.youtube.com/watch?v=YJWPowbCK_I,"Josh Barnett: Philosophy of Violence, Power, and the Martial Arts | Lex Fridman #165"
168,0168-large.html,https://www.youtube.com/watch?v=zNdhgOk4-fE,"Silvio Micali: Cryptocurrency, Blockchain, Algorand, Bitcoin & Ethereum | Lex Fridman Podcast #168"
169,0169-large.html,https://www.youtube.com/watch?v=VHg9sfOzBbY,Ryan Hall: Solving Martial Arts from First Principles | Lex Fridman Podcast #169
170,0170-large.html,https://www.youtube.com/watch?v=Iuven0crywo,Ronald Sullivan: The Ideal of Justice in the Face of Controversy and Evil | Lex Fridman Podcast #170
172,0172-large.html,https://www.youtube.com/watch?v=UOEpe17nPhE,Ryan Schiller: Librex and the Free Exchange of Ideas on College Campuses | Lex Fridman Podcast #172
173,0173-large.html,https://www.youtube.com/watch?v=mDyBbGCiBUU,"Nic Carter: Bitcoin Core Values, Layered Scaling, and Blocksize Debates | Lex Fridman Podcast #173"
174,0174-large.html,https://www.youtube.com/watch?v=7Grseeycor4,Tyler Cowen: Economic Growth & the Fight Against Conformity & Mediocrity | Lex Fridman Podcast #174
175,0175-large.html,https://www.youtube.com/watch?v=dmVqpx4YOY4,Yannis Pappas: History and Comedy | Lex Fridman Podcast #175
176,0176-large.html,https://www.youtube.com/watch?,Robert Breedlove: Philosophy of Bitcoin from First Principles | Lex Fridman Podcast #176
177,0177-large.html,https://www.youtube.com/watch?v=CY_LEa9xQtg,Risto Miikkulainen: Neuroevolution and Evolutionary Computation | Lex Fridman Podcast #177
179,0179-large.html,https://www.youtube.com/watch?v=fIPxfzfOTxk,Georges St-Pierre: The Science of Fighting | Lex Fridman Podcast #179
180,0180-large.html,https://www.youtube.com/watch?v=USnqkUAr_3w,Jeremi Suri: History of American Power | Lex Fridman Podcast #180
181,0181-large.html,https://www.youtube.com/watch?v=TPXTmVdlyoc,"Sergey Nazarov: Chainlink, Smart Contracts, and Oracle Networks | Lex Fridman Podcast #181"
183,0183-large.html,https://www.youtube.com/watch?v=6z1JwZbX4dQ,"Po-Shen Loh: Mathematics, Math Olympiad, Combinatorics & Contact Tracing | Lex Fridman Podcast #183"
184,0184-large.html,https://www.youtube.com/watch?v=85F0FDsPHf8,"Katherine de Kleer: Planets, Moons, Asteroids & Life in Our Solar System | Lex Fridman Podcast #184"
186,0186-large.html,https://www.youtube.com/watch?v=1YbcB6b4A2U,Bryan Johnson: Kernel Brain-Computer Interfaces | Lex Fridman Podcast #186
187,0187-large.html,https://www.youtube.com/watch?v=LDTe8uFqbws,"Frank Wilczek: Physics of Quarks, Dark Matter, Complexity, Life & Aliens | Lex Fridman Podcast #187"
189,0189-large.html,https://www.youtube.com/watch?v=jhKZIq3SlYE,David Sinclair: Extending the Human Lifespan Beyond 100 Years | Lex Fridman Podcast #189
190,0190-large.html,https://www.youtube.com/watch?v=tue,Jordan Ellenberg: Mathematics of High-Dimensional Shapes and Geometries | Lex Fridman Podcast #190
191,0191-large.html,https://www.youtube.com/watch?,Daniel Schmachtenberger: Steering Civilization Away from Self-Destruction | Lex Fridman Podcast #191
193,0193-large.html,https://www.youtube.com/watch?v=cuD9uNFXnU8,Rob Reid: The Existential Threat of Engineered Viruses and Lab Leaks | Lex Fridman Podcast #193
195,0195-large.html,https://www.youtube.com/watch?v=CGAvsmokB4c,Clara Sousa-Silva: Searching for Signs of Life on Venus and Other Planets | Lex Fridman Podcast #195
196,0196-large.html,https://www.youtube.com/watch?v=usDqSEKDVsA,Yeonmi Park: North Korea | Lex Fridman Podcast #196
197,0197-large.html,https://www.youtube.com/watch?v=n2RcVEftY48,"Jocko Willink: War, Leadership, and Discipline | Lex Fridman Podcast #197"
198,0198-large.html,https://www.youtube.com/watch?v=-tDQ74I3Ovs,Sara Walker: The Origin of Life on Earth and Alien Worlds | Lex Fridman Podcast #198
199,0199-large.html,https://www.youtube.com/watch?v=Udh22kuLebg,Roger Reaves: Smuggling Drugs for Pablo Escobar and the Medellin Cartel | Lex Fridman Podcast #199
200,0200-large.html,https://www.youtube.com/watch?v=R5rNoV1Qy_Q,Michael Malice: Totalitarianism and Anarchy | Lex Fridman Podcast #200
201,0201-large.html,https://www.youtube.com/watch?v=tm7poMupE8k,Konstantin Batygin: Planet 9 and the Edge of Our Solar System | Lex Fridman Podcast #201
202,0202-large.html,https://www.youtube.com/watch?v=2tUiLxtrLxk,Rick Doblin: Psychedelics | Lex Fridman Podcast #202
203,0203-large.html,https://www.youtube.com/watch?v=ew8U43IXTfk,Anya Fernald: Regenerative Farming and the Art of Cooking Meat | Lex Fridman Podcast #203
204,0204-large.html,https://www.youtube.com/watch?v=j4_VyRDOmN4,Cumrun Vafa: String Theory | Lex Fridman Podcast #204
205,0205-large.html,https://www.youtube.com/watch?v=0RTWSJAqTPg,Zach Bitter: Ultramarathon Running | Lex Fridman Podcast #205
207,0207-large.html,https://www.youtube.com/watch?v=e4Bet29PVPY,Chris Duffin: The Mad Scientist of Strength | Lex Fridman Podcast #207
208,0208-large.html,https://www.youtube.com/watch?v=Z1KwkpTUbkg,Jeff Hawkins: The Thousand Brains Theory of Intelligence | Lex Fridman Podcast #208
209,0209-large.html,https://www.youtube.com/watch?v=ndMahzDCH1Y,Luís and João Batalha: Fermat's Library and the Art of Studying Papers | Lex Fridman Podcast #209
210,0210-large.html,https://www.youtube.com/watch?v=Hc4,Matt Walker: Sleep | Lex Fridman Podcast #210
211,0211-large.html,https://www.youtube.com/watch?v=oYQh1ZNkC70,Brian Muraresku: The Secret History of Psychedelics | Lex Fridman Podcast #211
212,0212-large.html,https://www.youtube.com/watch?v=rIpUf-Vy2JA,"Joscha Bach: Nature of Reality, Dreams, and Consciousness | Lex Fridman Podcast #212"
213,0213-large.html,https://www.youtube.com/watch?v=J48bm21q8_A,Barry Barish: Gravitational Waves and the Most Precise Device Ever Built | Lex Fridman Podcast #213
214,0214-large.html,https://www.youtube.com/watch?v=TRdL6ZzWBS0,Jed Buchwald: Isaac Newton and the Philosophy of Science | Lex Fridman Podcast #214
215,0215-large.html,https://www.youtube.com/watch?v=U5OD8MjYnOM,"Wojciech Zaremba: OpenAI Codex, GPT-3, Robotics, and the Future of AI | Lex Fridman Podcast #215"
217,0217-large.html,https://www.youtube.com/watch?v=nre0QT9LN6w,Rodney Brooks: Robotics | Lex Fridman Podcast #217
218,0218-large.html,https://www.youtube.com/watch?v=Fx0G6DHMfXM,"Jaron Lanier: Virtual Reality, Social Media & the Future of Humans and AI | Lex Fridman Podcast #218"
219,0219-large.html,https://www.youtube.com/watch?v=EE1R8FYUJm0,"Donald Knuth: Programming, Algorithms, Hard Problems & the Game of Life | Lex Fridman Podcast #219"
221,0221-large.html,https://www.youtube.com/watch?v=3wMKoSRbGVs,Douglas Lenat: Cyc and the Quest to Solve Common Sense Reasoning in AI | Lex Fridman Podcast #221
222,0222-large.html,https://www.youtube.com/watch?v=Ui38ZzTymDY,Jay McClelland: Neural Networks and the Emergence of Cognition | Lex Fridman Podcast #222
225,0225-large.html,https://www.youtube.com/watch?v=EwueqdgIvq4,Jeffrey Shainline: Neuromorphic Computing and Optoelectronic Intelligence | Lex Fridman Podcast #225
226,0226-large.html,https://www.youtube.com/watch?v=KZnGSVwIpeU,Jo Boaler: How to Learn Math | Lex Fridman Podcast #226
227,0227-large.html,https://www.youtube.com/watch?v=cC1HszE5Hcw,"Sean Kelly: Existentialism, Nihilism, and the Search for Meaning | Lex Fridman Podcast #227"
228,0228-large.html,https://www.youtube.com/watch?v=Iau6W5pjy9Y,"RZA: Wu-Tang Clan, Kung Fu, Chess, God, Life, and Death | Lex Fridman Podcast #228"
229,0229-large.html,https://www.youtube.com/watch?v=YJF01_ztxwY,"Richard Wrangham: Violence, Sex, and Fire in Human Evolution | Lex Fridman Podcast #229"
231,0231-large.html,https://www.youtube.com/watch?v=kSbMU5CbFM0,"Alex Gladstein: Bitcoin, Authoritarianism, and Human Rights | Lex Fridman Podcast #231"
232,0232-large.html,https://www.youtube.com/watch?v=98HZanvAJ8Y,"Brian Greene: Quantum Gravity, The Big Bang, Aliens, Death, and Meaning | Lex Fridman Podcast #232"
233,0233-large.html,https://www.youtube.com/watch?v=3LWNY70Oj4A,"Carl Hart: Heroin, Cocaine, MDMA, Alcohol & the Role of Drugs in Society | Lex Fridman Podcast #233"
234,0234-large.html,https://www.youtube.com/watch?v=4-SGpEInX_c,Stephen Wolfram: Complexity and the Fabric of Reality | Lex Fridman Podcast #234
235,0235-large.html,https://www.youtube.com/watch?v=80OvNaEgmmw,Michael Mina: Rapid COVID Testing | Lex Fridman Podcast #235
236,0236-large.html,https://www.youtube.com/watch?v=uy1fX2vOAEE,Jimmy Pedro: Judo and the Forging of Champions | Lex Fridman Podcast #236
238,0238-large.html,https://www.youtube.com/watch?v=mRZE-SJShkE,Francis Collins: National Institutes of Health (NIH) | Lex Fridman Podcast #238
239,0239-large.html,https://www.youtube.com/watch?v=xF6x1ftN-H4,"Niall Ferguson: History of Money, Power, War, and Truth | Lex Fridman Podcast #239"
240,0240-large.html,https://www.youtube.com/watch?v=xAfdSak2fs8,"Neal Stephenson: Sci-Fi, Space, Aliens, AI, VR & the Future of Humanity | Lex Fridman Podcast #240"
241,0241-large.html,https://www.youtube.com/watch?v=U_AREIyd0Fc,"Boris Sofman: Waymo, Cozmo, Self-Driving Cars, and the Future of Robotics | Lex Fridman Podcast #241"
242,0242-large.html,https://www.youtube.com/watch?v=tApj7Q37P2k,Ben Askren: Wrestling and MMA | Lex Fridman Podcast #242
243,0243-large.html,https://www.youtube.com/watch?v=3pvpNKUPbIY,Kevin Systrom: Instagram | Lex Fridman Podcast #243
244,0244-large.html,https://www.youtube.com/watch?v=CDiqA4SJNpA,"Robert Crews: Afghanistan, Taliban, Bin Laden, and War in the Middle East | Lex Fridman Podcast #244"
245,0245-large.html,https://www.youtube.com/watch?v=Ww6pfsWmkdY,Tom Brands: Iowa Wrestling | Lex Fridman Podcast #245
246,0246-large.html,https://www.youtube.com/watch?v=nDDJFvuFXdc,Peter Woit: Theories of Everything & Why String Theory is Not Even Wrong | Lex Fridman Podcast #246
248,0248-large.html,https://www.youtube.com/watch?v=Vrz8YDl9CeA,"Norman Naimark: Genocide, Stalin, Hitler, Mao, and Absolute Power | Lex Fridman Podcast #248"
249,0249-large.html,https://www.youtube.com/watch?v=Z_LhPMhkEdw,Albert Bourla: Pfizer CEO | Lex Fridman Podcast #249
250,0250-large.html,https://www.youtube.com/watch?v=X0-SXS6zdEQ,"Peter Wang: Python and the Source Code of Humans, Computers, and Reality | Lex Fridman Podcast #250"
251,0251-large.html,https://www.youtube.com/watch?v=TISMidxdZoc,"Ray Dalio: Money, Power, and the Collapse of Empires | Lex Fridman Podcast #251"
254,0254-large.html,https://www.youtube.com/watch?v=oIOGUYOPAsA,Jay Bhattacharya: The Case Against Lockdowns | Lex Fridman Podcast #254
255,0255-large.html,https://www.youtube.com/watch?v=WzsivT_Ap1w,Mark Normand: Comedy! | Lex Fridman Podcast #255
256,0256-large.html,https://www.youtube.com/watch?v=Q24cpnHzx8I,Nationalism Debate: Yaron Brook and Yoram Hazony | Lex Fridman Podcast #256
259,0259-large.html,https://www.youtube.com/watch?v=3Z7WimACqG8,Thomas Tull: From Batman Dark Knight Trilogy to AI and The Rolling Stones | Lex Fridman Podcast #259
260,0260-large.html,https://www.youtube.com/watch?v=KdmDtqB46Jc,"Georges St-Pierre, John Danaher & Gordon Ryan: The Greatest of All Time | Lex Fridman Podcast #260"
261,0261-large.html,https://www.youtube.com/watch?v=BCdV6BMMpOo,"Philip Goff: Consciousness, Panpsychism, and the Philosophy of Mind | Lex Fridman Podcast #261"
262,0262-large.html,https://www.youtube.com/watch?v=uTCc2-1tbBQ,Garry Nolan: UFOs and Aliens | Lex Fridman Podcast #262
263,0263-large.html,https://www.youtube.com/watch?v=arrokG3wCdE,John Abramson: Big Pharma | Lex Fridman Podcast #263
265,0265-large.html,https://www.youtube.com/watch?v=nvBEXXnNaNQ,Devon Larratt: Arm Wrestling | Lex Fridman Podcast #265
266,0266-large.html,https://www.youtube.com/watch?v=hy2G3PhGm-g,Nicole Perlroth: Cybersecurity and the Weapons of Cyberwar | Lex Fridman Podcast #266
267,0267-large.html,https://www.youtube.com/watch?v=5zOHSysMmH0,"Mark Zuckerberg: Meta, Facebook, Instagram, and the Metaverse | Lex Fridman Podcast #267"
270,0270-large.html,https://www.youtube.com/watch?v=urdNsyZBqhQ,David Wolpe: Judaism | Lex Fridman Podcast #270
271,0271-large.html,https://www.youtube.com/watch?v=KW8Vjs84Fxg,Ariel Ekblaw: Space Colonization and Self-Assembling Space Megastructures | Lex Fridman Podcast #271
273,0273-large.html,https://www.youtube.com/watch?v=DbXjo,Chris Blattman: War and Violence | Lex Fridman Podcast #273
274,0274-large.html,https://www.youtube.com/watch?v=OaeYUm06in0,"Karl Deisseroth: Depression, Schizophrenia, and Psychiatry | Lex Fridman Podcast #274"
275,0275-large.html,https://www.youtube.com/watch?v=H_szemxPcTI,Rick Rubin: Legendary Music Producer | Lex Fridman Podcast #275
276,0276-large.html,https://www.youtube.com/watch?v=mC43pZkpTec,"Michael Saylor: Bitcoin, Inflation, and the Future of Money | Lex Fridman Podcast #276"
278,0278-large.html,https://www.youtube.com/watch?v=dHTgffkpeYo,"Skye Fitzgerald: Hunger, War, and Human Suffering | Lex Fridman Podcast #278"
280,0280-large.html,https://www.youtube.com/watch?v=KMgPxVnKLSk,Cristiano Amon: Qualcomm CEO | Lex Fridman Podcast #280
281,0281-large.html,https://www.youtube.com/watch?v=KOwm7GUjcg8,"Grimes: Music, AI, and the Future of Humanity | Lex Fridman Podcast #281"
285,0285-large.html,https://www.youtube.com/watch?v=YbJZnShMQAo,"Glenn Loury: Race, Racism, Identity Politics, and Cancel Culture | Lex Fridman Podcast #285"
286,0286-large.html,https://www.youtube.com/watch?v=ygAqYC8JOQI,Oliver Stone: Vladimir Putin and War in Ukraine | Lex Fridman Podcast #286
289,0289-large.html,https://www.youtube.com/watch?v=2a7CDKqWcZ0,"Stephen Kotkin: Putin, Stalin, Hitler, Zelenskyy, and War in Ukraine | Lex Fridman Podcast #289"
290,0290-large.html,https://www.youtube.com/watch?v=jvGZkf87aCs,Dan Reynolds: Imagine Dragons | Lex Fridman Podcast #290
292,0292-large.html,https://www.youtube.com/watch?v=KBZP4rLk6bk,"Robin Hanson: Alien Civilizations, UFOs, and the Future of Humanity | Lex Fridman Podcast #292"
293,0293-large.html,https://www.youtube.com/watch?v=reYd,Donald Hoffman: Reality is an Illusion - How Evolution Hid the Truth | Lex Fridman Podcast #293
294,0294-large.html,https://www.youtube.com/watch?v=4oDZyOf6CW4,"Tony Fadell: iPhone, iPod, Nest, Steve Jobs, Design, and Engineering | Lex Fridman Podcast #294"
295,0295-large.html,https://www.youtube.com/watch?v=o0Bi-q89j5Y,Richard Wolff: Marxism and Communism | Lex Fridman Podcast #295
296,0296-large.html,https://www.youtube.com/watch?v=EG7I6Bt_NZY,"Douglas Murray: Racism, Marxism, and the War on the West | Lex Fridman Podcast #296"
297,0297-large.html,https://www.youtube.com/watch?v=XOPO9J7DIXw,Jonathan Reisman: The Human Body - From Sex & Sperm to Hands & Heart | Lex Fridman Podcast #297
298,0298-large.html,https://www.youtube.com/watch?v=j4PEu4sVD40,Susan Cain: The Power of Introverts and Loneliness | Lex Fridman Podcast #298
299,0299-large.html,https://www.youtube.com/watch?v=Gfr50f6ZBvo,"Demis Hassabis: DeepMind - AI, Superintelligence & the Future of Humanity | Lex Fridman Podcast #299"
300,0300-large.html,https://www.youtube.com/watch?v=gk4tEO4jDUM,"Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom | Lex Fridman Podcast #300"
301,0301-large.html,https://www.youtube.com/watch?v=dSVLjAdo8UA,Jack Barsky: KGB Spy | Lex Fridman Podcast #301
302,0302-large.html,https://www.youtube.com/watch?v=hppbxV9C63g,"Richard Haier: IQ Tests, Human Intelligence, and Group Differences | Lex Fridman Podcast #302"
303,0303-large.html,https://www.youtube.com/watch?v=1XGiTDWfdpM,"Steve Keen: Marxism, Capitalism, and Economics | Lex Fridman Podcast #303"
304,0304-large.html,https://www.youtube.com/watch?v=WgytXF0SPh0,Bishop Robert Barron: Christianity and the Catholic Church | Lex Fridman Podcast #304
305,0305-large.html,https://www.youtube.com/watch?v=50r-5ULcWgY,"Martin Rees: Black Holes, Alien Life, Dark Matter, and the Big Bang | Lex Fridman Podcast #305"
306,0306-large.html,https://www.youtube.com/watch?v=aGBLRlLe7X8,Oriol Vinyals: Deep Learning and Artificial General Intelligence | Lex Fridman Podcast #306
307,0307-large.html,https://www.youtube.com/watch?v=VBPTFlpv31k,"Brian Armstrong: Coinbase, Cryptocurrency, and Government Regulation | Lex Fridman Podcast #307"
308,0308-large.html,https://www.youtube.com/watch?v=qLDp-aYnR1Y,"Ryan Graves: UFOs, Fighter Jets, and Aliens | Lex Fridman Podcast #308"
313,0313-large.html,https://www.youtube.com/watch?v=sY8aFSY2zv4,"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313"
315,0315-large.html,https://www.youtube.com/watch?v=0ZO28NtkwwQ,Magnus Carlsen: Greatest Chess Player of All Time | Lex Fridman Podcast #315
316,0316-large.html,https://www.youtube.com/watch?v=7uHGlfeCBbE,"Noam Chomsky: Putin, Ukraine, China, and Nuclear War | Lex Fridman Podcast #316"
317,0317-large.html,https://www.youtube.com/watch?v=yImlXr5Tr8g,"John Vervaeke: Meaning Crisis, Atheism, Religion & the Search for Wisdom | Lex Fridman Podcast #317"
318,0318-large.html,https://www.youtube.com/watch,"Nick Lane: Origin of Life, Evolution, Aliens, Biology, and Consciousness | Lex Fridman Podcast #318"
319,0319-large.html,https://www.youtube.com/watch?v=srUlKNLZT,"Botez Sisters: Chess, Streaming, and Fame | Lex Fridman Podcast #319"
320,0320-large.html,https://www.youtube.com/watch?v=SK4kMPmgKW0,"Christopher Capozzola: World War I, Ideology, Propaganda, and Politics | Lex Fridman Podcast #320"
321,0321-large.html,https://www.youtube.com/watch?v=ykY69lSpDdo,"Ray Kurzweil: Singularity, Superintelligence, and Immortality | Lex Fridman Podcast #321"
322,0322-large.html,https://www.youtube.com/watch?v=36_rM7wpN5A,"Rana el Kaliouby: Emotion AI, Social Robots, and Self-Driving Cars | Lex Fridman Podcast #322"
323,0323-large.html,https://www.youtube.com/watch?v=xewD1apJNhw,"Will Sasso: Comedy, MADtv, AI, Friendship, Madness, and Pro Wrestling | Lex Fridman Podcast #323"
324,0324-large.html,https://www.youtube.com/watch?v=rKnoNfajUgM,Daniel Negreanu: Poker | Lex Fridman Podcast #324
325,0325-large.html,https://www.youtube.com/watch?v=p3lsYlod5OU,"Michael Levin: Biology, Life, Aliens, Evolution, Embryogenesis & Xenobots | Lex Fridman Podcast #325"
